,created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place,clean_text
2617,Fri Jun 18 22:05:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,408.0,258.0,TrainsongGaming,116,85,False,,[shawajason],,nan
2618,Fri Jun 18 22:05:16 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Africa is in the midst of a full-blown third wave @MoetiTshidi said. The sobering trajectory of surging cases should draw everyone to urgent action. 

“Weve seen in India and elsewhere how quickly Covid-19 can rebound and overwhelm health systems
https://t.co/CemRZeIDYr",0.1444444444444444,0.1999999999999999,en,287.0,264.0,CovidSupportSA,955,471,,,[TelGlobalHealth MoetiTshidi],, africa midst full-blown third wave  said  the sobering trajectory surging case draw everyone urgent action weve seen india elsewhere quickly covid- rebound overwhelm health systems 
2619,Fri Jun 18 22:05:33 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,409.0,259.0,youdamann73,5,5,False,,[shawajason],Slightly North of London,nan
2620,Fri Jun 18 22:05:44 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Africa needs millions more doses here &amp; now to curb the third wave.

In the midst of a third wave of #COVID19 cases in #Africa Dr @MoetiTshidi calls out for much-needed COVID-19 vaccine doses during this critical time. https://t.co/KUDPXpqq22",0.125,0.325,en,99.0,87.0,alemuw1,16872,3190,,COVID19,[WHOAFRO],"Atlanta, GA, USA ", africa million dos amp curb third wave  midst third wave #covid case #africa dr call much-needed covid- vaccine dos critical time
2621,Fri Jun 18 22:05:52 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Over 350 doctors and medical workers have caught #COVID19 in #Indonesia despite being vaccinated with #Sinovac and dozens have been hospitalized officials said as concerns grow about the efficacy of some #Vaccines against more infectious variants. https://t.co/Io7EPbSLUN,0.25,0.25,en,39.0,24.0,Slaybells3,2637,3043,,COVID19IndonesiaSinovac,[EpochTimesChina],United States,doctor medical worker caught #covid #indonesia despite vaccinated #sinovac dozen hospitalized official said concern grow efficacy #vaccines infectious variant
2622,Fri Jun 18 22:05:53 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,,,OLUWA_BaMIJE,937,1033,,,[],"Milwaukee, WI",nan
2623,Fri Jun 18 22:05:53 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Over 350 doctors and medical workers have caught #COVID19 in #Indonesia despite being vaccinated with #Sinovac and dozens have been hospitalized officials said as concerns grow about the efficacy of some #Vaccines against more infectious variants. https://t.co/Io7EPbSLUN,0.25,0.25,en,39.0,25.0,tarcila80327028,10,170,,COVID19IndonesiaSinovac,[EpochTimesChina],,doctor medical worker caught #covid #indonesia despite vaccinated #sinovac dozen hospitalized official said concern grow efficacy #vaccines infectious variant
2624,Fri Jun 18 22:06:08 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,409.0,260.0,octobercryptid,84,696,False,,[shawajason],,nan
2625,Fri Jun 18 22:06:09 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,0.0,0.0,en,409.0,261.0,sumayya152,24,176,False,,[shawajason],She/her,nan
2626,Fri Jun 18 22:06:32 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RELEASED: U.K. Technical Briefing on #SARSCoV2 Variants of Concern

1⃣ From sequenced reinfections uptick from Delta

2⃣ Vaccines largely protective against symptomatic disease + hospitalization for Alpha &amp; Delta

Link: https://t.co/YVRhrUrHBf

@vaccinologist @kallmemeg #COVID19 https://t.co/qZZssv6yPk",0.1071428571428571,0.2642857142857143,en,10.0,11.0,thartman2u,2537,3368,,SARSCoV2,[alvie_barr],,released uk technical briefing #sarscov variant concern sequenced reinfections uptick delta vaccine largely protective symptomatic disease hospitalization alpha amp delta link #covid
2627,Fri Jun 18 22:06:36 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We are dying! Ugandans need the world to stand with them. We need oxygen PPEs #COVID19 vaccines and money to pay our over-stretched health workers.
World we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",-0.2364583333333333,0.3375,en,947.0,534.0,twsgy,427,417,,COVID19,[Winnie_Byanyima],,dying ugandan world stand oxygen ppes #covid vaccine money pay over-stretched health worker world oxygen failure kill covid patient mulago via
2628,Fri Jun 18 22:06:39 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,,,zero5zero6zero7,62,137,,CCP,[],"Mordor District, Delhi, 🇮🇳",nan
2629,Fri Jun 18 22:07:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,PuneUpdater,88,0,,,[],,nan
2630,Fri Jun 18 22:07:02 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,,,LaLaRueFrench75,35323,30222,,,[],San Francisco is My Disco,nan
2631,Fri Jun 18 22:07:21 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Former Pfizer VP and Virologist Dr. Michael Yeadon is one of the most credentialed medical professionals speaking out about the dangers of the #Covid19 vaccines breaks down his “list of lies” that keeps him up at night. https://t.co/LSE8CrKdqn,0.0861111111111111,0.1972222222222222,en,1585.0,903.0,Florantine11,132,53,,,[HighWireTalk],"Rotterdam, Nederland",former pfizer vp virologist dr michael yeadon one credentialed medical professional speaking danger #covid vaccine break list lie keep night
2632,Fri Jun 18 22:07:32 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Patiently awaiting the results of the CDC ACIP meeting which was scheduled for today...the discussion will be rescheduled to be included as part of the June 23-25 ACIP meeting.

https://t.co/NND3zIodEO

The webcast link can be found in the link above.

#COVID19 #COVIDVaccination https://t.co/bbLpJDoVir",0.0,0.1,en,7.0,1.0,DrLindaMD,108611,89802,,,[DavidEpsteinMD],"South River, NJ",patiently awaiting result cdc acip meeting scheduled todaythe discussion rescheduled included part june - acip meeting webcast link found link #covid #covidvaccination
2633,Fri Jun 18 22:07:34 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","So glad to join training day for the DC #COVID19 Community Corps

They will be going door to door and attending events to encourage residents to #TakeTheShotDC 

Together we’ll crush the virus! https://t.co/Q3MPcnZFJL https://t.co/NibVFurhtd",0.625,1.0,en,16.0,5.0,TalamanteDC,1405,2144,,COVID19,[falcicchio],"Washington, DC",glad join training day dc #covid community corp going door door attending event encourage resident #taketheshotdc together well crush virus
2634,Fri Jun 18 22:07:42 +0000 2021,"<a href=""https://threadreaderapp.com"" rel=""nofollow"">ThreadReaderApp</a>",,0.0,0.0,en,,,threadreaderapp,477520,1289,False,,[CovidSupportSA],Wherever threads are written..,nan
2635,Fri Jun 18 22:07:54 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Boom ! Come fly with me. But NO you cannot because: 1) Airline pilots are DYING. Four dead in a week. 2) Airlines are stopping vaccinated customers from flying. If you can confirm about pilots in the tweet below write a tweet ASAP to @awareness_4all #Covid19 dangerous vaccines,3.7007434154171876e-17,0.7333333333333334,en,0.0,1.0,BigOrangeJeep24,126,463,,,[TapasEvents],"Halton, Ontario",boom come fly cannot airline pilot dying four dead week airline stopping vaccinated customer flying confirm pilot tweet write tweet asap #covid dangerous vaccine
2636,Fri Jun 18 22:07:58 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Over 350 doctors and medical workers have caught #COVID19 in #Indonesia despite being vaccinated with #Sinovac and dozens have been hospitalized officials said as concerns grow about the efficacy of some #Vaccines against more infectious variants. https://t.co/Io7EPbSLUN,0.25,0.25,en,40.0,27.0,OliverezTina,104,307,,COVID19IndonesiaSinovac,[EpochTimesChina],California,doctor medical worker caught #covid #indonesia despite vaccinated #sinovac dozen hospitalized official said concern grow efficacy #vaccines infectious variant
2637,Fri Jun 18 22:08:03 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The Palestinian Authority (PA) cancels a deal to receive soon-to-expire #COVID19 vaccines from #Israel after an initial Israeli shipment showed an expiration date sooner than had been agreed the PA health minister says.

https://t.co/SLikyMpZd7",0.0,0.0,en,2.0,7.0,arifjamallodhi,1536,908,,COVID19Israel,[AlArabiya_Eng],,palestinian authority pa cancel deal receive soon-to-expire #covid vaccine #israel initial israeli shipment showed expiration date sooner agreed pa health minister say
2638,Fri Jun 18 22:08:25 +0000 2021,"<a href=""https://twitter.com/CaronaUpdates"" rel=""nofollow"">Carona Updates</a>",In #Africa #COVID19 cases have increased by 52% in the past week deaths by 32% and were expecting things to only get worse @WHO DG @DrTedros tells weekly COVID-19 press briefing. @WHOAFRO,-0.2166666666666666,0.6166666666666667,en,2.0,3.0,Corona_SSYT,1847,1,,AfricaCOVID19,[HealthPolicyW],,#africa #covid case increased % past week death % expecting thing get worse dg tell weekly covid- press briefing
2639,Fri Jun 18 22:08:30 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Watch: .@DrVGPrabhakarUS Global Ambassador .@RPCoalition speaks in support of .@RevJJackson ‘s  initiative to help #India’s #COViD19 relief efforts in Grand Ballroom .@HiltonFiDi .@HiltonHotels and urges .@POTUS to send vaccines 💉 https://t.co/zl78LPuSLN,0.25,0.5,en,2.0,1.0,_fbtv,97,402,,,[hollywoodcurry DrVGPrabhakarUS RPCoalition RevJJackson],,watch drvgprabhakarus global ambassador rpcoalition speaks support revjjackson initiative help #indias #covid relief effort grand ballroom hiltonfidi hiltonhotels urge potus send vaccine
2640,Fri Jun 18 22:08:43 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",In a small convenience sample #COVID19 mRNA vaccines were immunogenic in pregnant and lactating women and induced immune responses against #SARSCoV2 variants https://t.co/bVnaPQ2Vj9,0.0416666666666666,0.45,en,31.0,23.0,thomasmmr,2981,4824,,COVID19,[JAMA_current],"Maracay, Venezuela",small convenience sample #covid mrna vaccine immunogenic pregnant lactating woman induced immune response #sarscov variant
2641,Fri Jun 18 22:08:43 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Appearing on @Benzinga Power Hour Vaxart CEO Andrei Floroiu calls our oral #COVID19 tablet vaccine now under development revolutionary and the Tesla of vaccines. Watch here: https://t.co/NxcQYTPfc4 $VXRT https://t.co/NVJOjF68Qq,0.0,0.0,en,50.0,10.0,audionate_LA,20,225,,COVID19,[Vaxart Benzinga],"Los Angeles, CA",appearing power hour vaxart ceo andrei floroiu call oral #covid tablet vaccine development  revolutionary   the tesla vaccines  watch vxrt
2642,Fri Jun 18 22:08:55 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,,,CLTMayor,33217,934,,,[],"Charlotte, NC",nan
2643,Fri Jun 18 22:08:56 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","In Africa #COVID19 cases have increased by 52% just in the past week &amp; deaths have increased by 32%. 

We expect things to only get worse.

Less than 2% of Africa’s population has been vaccinated. Vaccines donated next year will be far too late. 

-@DrTedros @WHO #VaccinEquity https://t.co/Wo6WViwwfc",-0.1452380952380952,0.5023809523809525,en,30.0,31.0,Shahed__Ahmad,4023,1765,,COVID19,[GHS],"England, United Kingdom", in africa #covid case increased % past week amp death increased % expect thing get worse % africa population vaccinated vaccine donated next year far late  -drtedros #vaccinequity
2644,Fri Jun 18 22:09:09 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Johnson fails to get G7 to agree vaccine target for developing world and cuts development aid by a third fanning the coronavirus surge in Africa casting the UK into shame.  https://t.co/XYqX8uFigl,-0.25,0.15,en,1.0,1.0,AlfieTurner2,246,2771,,,[GeraintDaviesMP],Eastbourne,johnson fails get agree vaccine target developing world cut development aid third fanning coronavirus surge africa casting uk shame
2645,Fri Jun 18 22:09:10 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","About #COVID19 vaccines @ndtv 14 Jun (1/2)
- Don’t expect very efficient &amp; safe COVID19 vax
- In short term vax from good companies can be helped
- Weakness of vax: less efficiency against novel variants  lack of vax studies safety data &amp; knowledge of gain-of-functions virus",0.2466666666666666,0.3533333333333334,en,1674.0,1159.0,zangu2020,268,1170,,COVID19,[DrLiMengYAN1 ndtv],,#covid vaccine jun - dont expect efficient amp safe covid vax - short term vax good company helped - weakness vax efficiency novel variant lack vax study safety data amp knowledge gain-of-functions virus
2646,Fri Jun 18 22:09:10 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,,,paldhous,10938,2754,False,,[],San Francisco,nan
2647,Fri Jun 18 22:09:11 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,,,Int2View,114,283,,IsraelCOVID19Palestine,[ZionistBish PepperWingate],Australia,nan
2648,Fri Jun 18 22:09:29 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Some #COVID19 💉 have been developed with a new vaccine technology such as mRNA.

The mRNA vaccine technology has been studied for over a decade including in the development of vaccines for Zika rabies and influenza.

Morei info 👉https://t.co/fHp1hR4qXV https://t.co/JsgbRVuviJ",0.0787878787878787,0.4181818181818181,en,1043.0,348.0,KelvinFromChiga,161,3692,,COVID19,[WHO],"Kisumu, Kenya",#covid developed new vaccine technology mrna mrna vaccine technology studied decade including development vaccine zika rabies influenza morei info httpstcofhphrqxv
